FraNode,MyNode,nDups,Lon,Lat
415013,8127,3,-87.612197,41.597202
415020,8128,1,-87.612013,41.679233
415021,8129,3,-87.611967,41.685533
415044,8130,3,-87.610433,41.591302
415050,8131,3,-87.610267,41.640696
415058,8132,3,-87.609612,37.971009
415067,8133,3,-87.608783,41.498709
415078,8134,3,-87.607917,41.640863
415083,8135,2,-87.607543,35.003653
415091,8136,3,-87.607212,37.967979
415096,8137,1,-87.607029,41.522488
415102,8138,1,-87.60675,40.93602
415106,8139,3,-87.606472,40.861259
415113,8140,3,-87.606034,41.640886
415117,8141,3,-87.605209,40.85549
415120,8142,1,-87.605026,33.614067
415121,8143,3,-87.604971,37.970857
415138,8144,3,-87.603614,40.768782
415139,8145,3,-87.603565,41.721717
415146,8146,3,-87.60278,41.725139
415150,8147,3,-87.602206,41.669142
415151,8148,2,-87.601992,33.620871
415154,8149,3,-87.601018,41.668005
415157,8150,1,-87.600939,41.676503
415160,8151,1,-87.600303,33.659347
415163,8152,3,-87.600057,45.708262
415165,8153,3,-87.599869,40.772149
415166,8154,3,-87.599726,41.640727
415169,8155,3,-87.599321,34.764115
415170,8156,2,-87.599192,37.846643
415192,8157,1,-87.597199,34.7878
415193,8158,3,-87.597164,41.750175
415204,8159,1,-87.59609,33.202638
415208,8160,3,-87.595705,34.712347
415229,8161,3,-87.594372,41.667487
415239,8162,3,-87.593014,41.72327
415246,8163,3,-87.5926,41.771338
415259,8164,3,-87.592129,41.722976
415270,8165,3,-87.591815,40.466714
415274,8166,3,-87.591723,37.976742
415280,8167,3,-87.590724,41.723301
415282,8168,1,-87.590481,37.989418
415297,8169,4,-87.589233,41.723023
415298,8170,3,-87.589137,40.157876
415303,8171,3,-87.588834,41.723118
415305,8172,3,-87.588814,33.663369
415310,8173,3,-87.588236,38.368083
415314,8174,3,-87.587712,38.366413
415318,8175,3,-87.587601,41.722828
415319,8176,3,-87.587526,38.365954
415325,8177,3,-87.586986,38.006767
415333,8178,3,-87.586255,38.364096
415344,8179,3,-87.585381,41.658046
415353,8180,3,-87.584043,46.483397
415356,8181,3,-87.583782,40.163462
415375,8182,3,-87.581285,46.488425
415386,8183,3,-87.580295,37.839403
415393,8184,2,-87.579588,37.340918
415402,8185,3,-87.57809,46.49801
415408,8186,3,-87.577301,46.503449
415410,8187,1,-87.577003,37.343938
415411,8188,3,-87.57695,37.836276
415415,8189,3,-87.576746,46.483344
415417,8190,4,-87.576659,37.834918
415420,8191,3,-87.576478,40.138661
415432,8192,1,-87.575652,41.669007
415438,8193,3,-87.57545,33.208812
415442,8194,3,-87.575289,38.321
415455,8195,1,-87.571645,37.977647
415464,8196,3,-87.570576,46.512516
415465,8197,3,-87.569948,38.348164
415470,8198,1,-87.569357,39.22638
415471,8199,2,-87.569181,39.020446
415473,8200,3,-87.569099,38.343477
415480,8201,3,-87.568344,33.198582
415484,8202,3,-87.567623,40.771316
415486,8203,3,-87.567188,40.136419
415498,8204,3,-87.565494,40.769729
415506,8205,3,-87.564414,41.694277
415516,8206,3,-87.563244,41.723477
415520,8207,3,-87.562522,33.187456
415523,8208,3,-87.562313,33.184319
415533,8209,3,-87.560775,38.307559
415565,8210,1,-87.558581,41.671811
415569,8211,3,-87.558474,41.692126
415579,8212,3,-87.558336,41.702439
415584,8213,3,-87.558248,41.683175
415589,8214,3,-87.558087,41.687468
415590,8215,1,-87.55808,37.977846
415592,8216,3,-87.557955,41.703118
415595,8217,2,-87.557865,41.68231
415599,8218,1,-87.557836,38.304056
415600,8219,3,-87.557823,38.304378
415605,8220,3,-87.55756,46.513682
415606,8221,3,-87.557553,32.028721
415620,8222,3,-87.556858,32.027809
415622,8223,3,-87.556588,38.064737
415627,8224,1,-87.556246,41.679627
415635,8225,3,-87.555899,38.307682
415642,8226,3,-87.555025,37.978181
415653,8227,3,-87.553614,37.318314
415654,8228,1,-87.553376,41.682321
415655,8229,1,-87.553318,41.665037
415663,8230,3,-87.552696,38.476726
415669,8231,3,-87.55161,38.068767
415677,8232,3,-87.550915,41.72364
415680,8233,3,-87.550451,41.632224
415682,8234,3,-87.550259,38.480637
415685,8235,3,-87.550096,41.723573
415691,8236,3,-87.549335,37.306959
415692,8237,3,-87.549325,38.062323
415693,8238,1,-87.549308,35.548619
415694,8239,3,-87.549127,38.476867
415696,8240,3,-87.54891,41.631915
415698,8241,3,-87.548641,37.991914
415701,8242,5,-87.548247,41.631606
415705,8243,3,-87.547735,41.722769
415706,8244,1,-87.54765,41.72658
415709,8245,3,-87.547192,37.989944
415711,8246,3,-87.547007,37.309736
415712,8247,3,-87.546898,41.631481
415723,8248,4,-87.545941,41.631108
415727,8249,3,-87.545576,37.992161
415735,8250,3,-87.545072,41.630645
415739,8251,3,-87.544781,41.659175
415745,8252,3,-87.543971,41.720163
415748,8253,3,-87.543899,41.646084
415758,8254,3,-87.543232,41.643261
415761,8255,3,-87.542436,37.307024
415762,8256,3,-87.542385,41.719018
415765,8257,1,-87.542137,41.639256
415772,8258,3,-87.540789,41.71788
415780,8259,3,-87.540107,38.012307
415782,8260,3,-87.539964,38.013051
415787,8261,3,-87.539915,41.729488
415793,8262,3,-87.539866,37.653073
415796,8263,1,-87.539848,41.737336
415805,8264,3,-87.539502,41.730343
415815,8265,1,-87.538973,41.733744
415824,8266,3,-87.537163,41.724468
415826,8267,3,-87.536898,41.725384
415844,8268,1,-87.534707,41.726412
415849,8269,3,-87.533946,41.713759
415855,8270,2,-87.53305,39.80362
415857,8271,3,-87.532743,41.637197
415861,8272,3,-87.532376,41.6366
415864,8273,2,-87.531952,39.545789
415867,8274,2,-87.531724,40.10896
415868,8275,2,-87.531619,39.469403
415871,8276,3,-87.531557,37.345832
415872,8277,3,-87.531556,45.688183
415873,8278,1,-87.5315,33.14656
415874,8279,2,-87.531442,40.142781
415878,8280,2,-87.530753,40.197627
415887,8281,3,-87.52994,46.509953
415889,8282,3,-87.529719,41.62489
415891,8283,3,-87.529546,45.684746
415897,8284,3,-87.528887,46.507246
415901,8285,2,-87.528599,38.686421
415903,8286,1,-87.528468,38.017099
415921,8287,3,-87.526987,41.634174
415923,8288,3,-87.526707,41.62534
415924,8289,3,-87.526669,45.689324
415926,8290,2,-87.526557,41.189144
415928,8291,2,-87.526396,40.489258
415929,8292,3,-87.526357,41.632246
415933,8293,2,-87.526111,40.770182
415935,8294,2,-87.526058,40.74966
415936,8295,3,-87.526008,41.70833
415938,8296,2,-87.525992,41.631963
415945,8297,3,-87.525663,41.623309
415948,8298,2,-87.525524,41.497676
415949,8299,2,-87.525519,41.498889
415950,8300,3,-87.525476,41.630799
415953,8301,3,-87.525345,41.646256
415957,8302,2,-87.525305,41.64646
415959,8303,2,-87.525277,41.548621
415960,8304,3,-87.52523,41.630879
415961,8305,3,-87.525219,41.631975
415962,8306,2,-87.525197,41.630732
415964,8307,2,-87.525086,41.632617
415966,8308,2,-87.525075,41.622899
415967,8309,2,-87.525063,41.623043
415969,8310,1,-87.524815,41.704499
415971,8311,2,-87.524717,41.676782
415974,8312,2,-87.524514,41.70741
415976,8313,2,-87.524513,41.707724
415977,8314,2,-87.524511,41.706746
415984,8315,3,-87.523694,46.509899
415988,8316,3,-87.523069,38.334391
415994,8317,3,-87.522341,38.683231
415997,8318,3,-87.522008,31.972796
416007,8319,3,-87.52107,38.329181
416010,8320,3,-87.520977,41.621325
416013,8321,3,-87.520849,38.68324
416015,8322,3,-87.520603,31.976612
416024,8323,3,-87.519813,41.54625
416027,8324,3,-87.519508,31.97408
416042,8325,3,-87.517428,38.680934
416051,8326,3,-87.516483,38.3313
416055,8327,3,-87.515881,41.699284
416064,8328,3,-87.514674,41.695448
416065,8329,1,-87.514491,41.660484
416077,8330,3,-87.511709,38.687494
416089,8331,3,-87.507532,41.691405
416119,8332,1,-87.500007,39.071087
416121,8333,1,-87.499753,37.65364
416125,8334,3,-87.499368,41.630297
416132,8335,2,-87.49831,30.997936
416142,8336,3,-87.497097,31.029322
416149,8337,3,-87.496643,37.34105
416159,8338,3,-87.49501,31.024091
416162,8339,3,-87.49436,37.34228
416165,8340,3,-87.493852,37.363226
416188,8341,1,-87.490765,31.972015
416198,8342,1,-87.489723,36.665344
416201,8343,3,-87.489452,37.341435
416211,8344,3,-87.488983,41.634876
416223,8345,3,-87.48851,37.34021
416240,8346,3,-87.487129,37.338423
416255,8347,3,-87.485145,37.340777
416272,8348,3,-87.483988,41.630528
416274,8349,2,-87.483577,39.069839
416295,8350,1,-87.480359,31.583258
416298,8351,3,-87.480109,41.598503
416305,8352,1,-87.479116,41.514225
416308,8353,3,-87.478898,41.606665
416346,8354,1,-87.476207,40.356409
416381,8355,3,-87.475253,37.240441
416388,8356,3,-87.475,37.314424
416396,8357,3,-87.474251,41.510564
416433,8358,3,-87.470276,41.603707
416437,8359,3,-87.469842,41.508898
416438,8360,3,-87.469559,40.501042
416439,8361,1,-87.469525,33.252002
416452,8362,3,-87.467423,41.604736
416455,8363,1,-87.466902,32.43539
416462,8364,3,-87.466654,41.593034
416464,8365,3,-87.466635,41.59501
416465,8366,3,-87.466602,41.599684
416469,8367,3,-87.466416,41.514147
416482,8368,3,-87.464557,41.590648
416488,8369,3,-87.464226,41.603958
416492,8370,3,-87.463865,41.604301
416504,8371,3,-87.461771,41.607939
416506,8372,3,-87.461753,41.607639
416508,8373,3,-87.461512,41.60521
416510,8374,2,-87.461405,36.640514
416519,8375,3,-87.460696,41.511426
416530,8376,3,-87.459961,41.630791
416534,8377,3,-87.459832,41.636459
416552,8378,3,-87.458578,41.604985
416554,8379,3,-87.458387,39.059791
416558,8380,3,-87.45808,39.056253
416567,8381,1,-87.457044,40.622777
416570,8382,3,-87.456429,41.60469
416583,8383,3,-87.453686,41.661074
416586,8384,3,-87.45342,39.059162
416587,8385,3,-87.453277,37.30825
416594,8386,1,-87.452291,41.493833
416607,8387,3,-87.450606,37.30792
416608,8388,3,-87.450549,36.828891
416611,8389,3,-87.450277,36.826051
416612,8390,3,-87.450156,41.658599
416614,8391,3,-87.449914,41.188363
416616,8392,3,-87.449675,40.70473
416628,8393,3,-87.448089,41.654465
416635,8394,3,-87.447196,41.191368
416644,8395,3,-87.446722,36.826393
416649,8396,3,-87.445688,41.655138
416652,8397,3,-87.4452,41.188311
416657,8398,3,-87.444579,41.654732
416658,8399,1,-87.444563,41.515906
416661,8400,3,-87.444204,41.654845
416664,8401,3,-87.443612,41.654498
416673,8402,1,-87.441935,41.653452
416678,8403,3,-87.439915,32.441196
416687,8404,3,-87.438843,37.308028
416706,8405,1,-87.436566,36.622202
416707,8406,3,-87.4365,37.30843
416708,8407,3,-87.4364,36.621694
416709,8408,2,-87.436379,30.68882
416715,8409,3,-87.435459,36.617222
416728,8410,3,-87.432013,36.62012
416738,8411,1,-87.430314,40.14937
416741,8412,2,-87.430098,37.309724
416745,8413,3,-87.428834,41.519875
416748,8414,3,-87.42788,41.617159
416752,8415,1,-87.42702,39.54364
416755,8416,3,-87.426712,39.913064
416757,8417,3,-87.426641,41.619873
416760,8418,2,-87.426237,36.640974
416765,8419,3,-87.425658,41.519746
416777,8420,1,-87.424355,37.313468
416784,8421,3,-87.423843,39.541612
416786,8422,3,-87.423806,41.522178
416792,8423,1,-87.423483,39.525393
416795,8424,3,-87.42324,41.637412
416796,8425,3,-87.423089,41.61562
416797,8426,3,-87.423062,41.612935
416803,8427,3,-87.422966,41.570743
416804,8428,3,-87.422946,41.563569
416811,8429,3,-87.422417,41.598759
416814,8430,3,-87.422027,41.569097
416815,8431,3,-87.422014,41.518798
416818,8432,1,-87.421462,41.640681
416824,8433,3,-87.420723,41.640282
416831,8434,3,-87.419769,41.639485
416840,8435,3,-87.418222,41.597941
416842,8436,3,-87.417834,41.566936
416847,8437,3,-87.416971,39.474283
416853,8438,1,-87.416213,39.918714
416858,8439,1,-87.415791,39.346482
416861,8440,3,-87.415118,38.212454
416865,8441,3,-87.414772,39.475535
416870,8442,2,-87.413426,38.494326
416872,8443,3,-87.412593,31.600803
416886,8444,3,-87.410538,31.599139
416895,8445,3,-87.410137,31.602723
416897,8446,3,-87.409925,41.630542
416899,8447,3,-87.409128,38.222934
416904,8448,3,-87.408264,41.628661
416905,8449,2,-87.407924,41.634131
416907,8450,3,-87.407373,41.629052
416909,8451,3,-87.406672,41.62899
416912,8452,3,-87.40649,41.632328
416913,8453,3,-87.406218,41.629542
416915,8454,3,-87.405666,41.631691
416924,8455,3,-87.404819,38.213292
416935,8456,1,-87.403764,38.493726
416938,8457,3,-87.4033,39.089993
416947,8458,1,-87.402642,41.637445
416961,8459,3,-87.400076,39.093719
416970,8460,3,-87.399188,39.482244
416975,8461,2,-87.397258,30.608908
416980,8462,3,-87.395852,39.486422
416995,8463,3,-87.393818,41.627031
417001,8464,1,-87.393366,39.44641
417013,8465,3,-87.392127,39.425914
417015,8466,3,-87.391875,41.627313
417018,8467,3,-87.390938,41.626723
417019,8468,3,-87.390797,41.623346
417022,8469,3,-87.390577,41.623053
417036,8470,3,-87.389868,39.420062
417045,8471,3,-87.389413,41.622743
417076,8472,3,-87.387449,41.621672
417079,8473,3,-87.387016,39.203361
417080,8474,3,-87.387015,41.624266
417081,8475,3,-87.386895,39.424541
417091,8476,3,-87.386016,41.623824
417096,8477,1,-87.385819,46.577661
417098,8478,3,-87.385478,39.78297
417113,8479,3,-87.383756,41.622761
417123,8480,1,-87.3828,41.596002
417127,8481,3,-87.382383,39.412048
417136,8482,3,-87.381913,39.411077
417164,8483,3,-87.380174,39.409223
417166,8484,3,-87.379862,41.622838
417180,8485,3,-87.379288,39.29129
417182,8486,3,-87.379245,39.296297
417191,8487,3,-87.378854,39.350817
417251,8488,3,-87.376076,39.293798
417285,8489,3,-87.374035,39.504101
417347,8490,3,-87.370926,39.50656
417351,8491,3,-87.370865,31.488612
417352,8492,3,-87.370861,39.504529
417395,8493,3,-87.368187,31.4921
417396,8494,1,-87.368101,31.494341
417407,8495,1,-87.367841,31.496159
417437,8496,3,-87.366538,39.504094
417498,8497,3,-87.361213,36.066283
417500,8498,3,-87.360885,41.593857
417509,8499,3,-87.359946,41.61236
417601,8500,3,-87.356907,41.613938
417606,8501,3,-87.356511,41.611491
417662,8502,3,-87.353697,41.612377
417681,8503,3,-87.352947,41.625509
417698,8504,3,-87.352411,41.625381
417737,8505,3,-87.351556,38.326763
417739,8506,3,-87.351406,41.624538
417741,8507,3,-87.351362,41.613643
417743,8508,3,-87.35136,41.616319
417751,8509,3,-87.350812,41.625598
417752,8510,3,-87.35069,36.06301
417756,8511,3,-87.350141,41.611048
417771,8512,3,-87.347352,38.333707
417778,8513,3,-87.344102,38.33109
417780,8514,3,-87.343977,36.063855
417785,8515,1,-87.342155,38.091669
417792,8516,3,-87.339044,39.294875
417793,8517,3,-87.338935,41.60939
417800,8518,3,-87.337773,41.606451
417814,8519,3,-87.3348,39.293599
417821,8520,4,-87.333629,39.29685
417835,8521,3,-87.329409,41.606359
417836,8522,3,-87.329395,39.295038
417847,8523,3,-87.327956,39.298945
417880,8524,1,-87.324081,37.910886
417886,8525,3,-87.323913,41.608389
417901,8526,1,-87.322472,33.324558
417921,8527,3,-87.320337,30.612715
417945,8528,2,-87.319709,41.614692
417947,8529,3,-87.319612,30.598853
417949,8530,3,-87.319074,30.598503
417960,8531,1,-87.317301,41.616669
417972,8532,3,-87.315693,38.34189
417974,8533,3,-87.315198,30.595452
417999,8534,1,-87.311406,34.73635
418011,8535,3,-87.310108,38.339375
418015,8536,3,-87.308532,34.741106
418044,8537,3,-87.306681,38.335808
418046,8538,3,-87.306671,38.091462
418051,8539,3,-87.306125,38.345246
418052,8540,3,-87.305821,38.345439
418055,8541,3,-87.305239,38.345677
418058,8542,1,-87.305048,34.743753
418060,8543,3,-87.304967,38.335212
418062,8544,3,-87.304825,38.345774
418063,8545,1,-87.304722,33.274783
418078,8546,1,-87.301333,41.608135
418098,8547,3,-87.297323,38.348523
418099,8548,3,-87.297303,41.596315
418107,8549,3,-87.295598,39.30082
418114,8550,1,-87.293434,31.515994
418116,8551,3,-87.293107,39.303455
418124,8552,3,-87.289881,38.04468
418130,8553,3,-87.288927,38.044915
418131,8554,3,-87.288787,34.662869
418133,8555,3,-87.288654,39.29846
418136,8556,3,-87.287985,38.046551
418141,8557,1,-87.286093,33.699836
418144,8558,3,-87.28596,38.04487
418147,8559,3,-87.285503,33.728544
418150,8560,3,-87.285051,30.562063
418151,8561,3,-87.284687,33.28129
418169,8562,3,-87.277437,33.729784
418171,8563,3,-87.277219,31.525747
418177,8564,3,-87.2759,33.828633
418186,8565,3,-87.27513,31.52751
418191,8566,3,-87.274826,31.523778
418192,8567,3,-87.274735,33.728561
418195,8568,3,-87.274308,33.730412
418196,8569,1,-87.273864,39.007591
418209,8570,3,-87.269876,41.598006
418211,8571,2,-87.269335,39.008343
418215,8572,3,-87.26746,33.827536
418239,8573,3,-87.260937,30.999126
418246,8574,2,-87.259991,38.296725
418255,8575,3,-87.258308,41.598914
418259,8576,2,-87.257742,30.998255
418266,8577,2,-87.257245,30.998225
418274,8578,3,-87.256844,30.996909
418280,8579,1,-87.256155,30.59852
418287,8580,1,-87.255553,33.180704
418293,8581,3,-87.255114,30.999699
418295,8582,3,-87.254787,33.172873
418301,8583,3,-87.253817,30.999828
418306,8584,1,-87.253369,38.289976
418324,8585,3,-87.25169,39.063659
418327,8586,3,-87.25141,38.383085
418356,8587,1,-87.247657,38.804762
418368,8588,3,-87.24576,39.064323
418369,8589,3,-87.245676,39.060509
418371,8590,3,-87.245455,38.379597
418374,8591,3,-87.245294,39.060309
418376,8592,3,-87.244663,39.057603
418382,8593,3,-87.243819,32.437003
418395,8594,3,-87.242056,32.433375
418399,8595,3,-87.241208,39.05816
418419,8596,1,-87.239245,33.332029
418420,8597,1,-87.2392,35.524242
418421,8598,3,-87.239041,38.619935
418424,8599,1,-87.23819,30.405989
418426,8600,3,-87.236652,32.43795
418441,8601,1,-87.231617,38.926713
418455,8602,1,-87.22813,38.444137
418463,8603,1,-87.226688,38.636246
418472,8604,3,-87.224554,41.52622
418490,8605,3,-87.221271,41.525404
418499,8606,2,-87.219038,38.439536
418507,8607,3,-87.214239,30.420194
418508,8608,3,-87.213603,33.303419
418514,8609,3,-87.21169,30.408378
418518,8610,3,-87.211057,30.406111
418520,8611,3,-87.210996,30.403271
418526,8612,1,-87.208801,31.735976
418527,8613,1,-87.20844,30.402441
418530,8614,3,-87.207592,35.525874
418534,8615,1,-87.206528,30.401989
418539,8616,3,-87.204883,40.511435
418586,8617,3,-87.195473,39.108487
418589,8618,3,-87.194543,38.88968
418607,8619,3,-87.185354,41.587624
418616,8620,3,-87.181978,41.587459
418646,8621,2,-87.171852,36.642331
418663,8622,1,-87.169196,41.633515
418669,8623,3,-87.168163,39.03092
418680,8624,3,-87.165645,39.030062
418681,8625,3,-87.165574,41.619936
418684,8626,3,-87.165024,36.64672
418686,8627,3,-87.164592,36.649324
418702,8628,4,-87.161791,36.647036
418743,8629,2,-87.155704,36.642033
418786,8630,3,-87.149336,33.208382
418795,8631,1,-87.147298,33.168902
418844,8632,1,-87.139249,30.577426
418852,8633,1,-87.136956,30.594559
418854,8634,3,-87.136842,30.587071
418864,8635,1,-87.134796,30.590615
418883,8636,3,-87.130895,30.574877
418892,8637,3,-87.12922,35.587414
418906,8638,3,-87.127282,35.592321
418915,8639,1,-87.125864,41.643887
418920,8640,3,-87.124707,35.589798
418929,8641,3,-87.123041,37.289504
418935,8642,3,-87.122204,37.292157
418941,8643,3,-87.12167,41.491761
418942,8644,3,-87.12155,38.956671
418954,8645,3,-87.120433,38.954317
418960,8646,3,-87.119437,45.764413
418961,8647,1,-87.119411,35.65691
418964,8648,3,-87.119121,41.490211
418981,8649,1,-87.11606,33.57691
418982,8650,3,-87.116019,30.557534
418983,8651,3,-87.115845,45.766995
418986,8652,3,-87.11566,30.559688
418998,8653,3,-87.112776,30.558902
419003,8654,2,-87.111865,33.572266
419010,8655,3,-87.110185,45.764889
419015,8656,1,-87.109652,33.380515
419031,8657,2,-87.10562,33.38149
419043,8658,3,-87.10284,41.631678
419047,8659,3,-87.102059,41.634205
419057,8660,3,-87.098642,41.632972
419082,8661,3,-87.093188,45.788713
419083,8662,3,-87.092933,33.370641
419099,8663,3,-87.08931,45.764377
419105,8664,3,-87.086754,38.881386
419108,8665,3,-87.085742,45.766451
419114,8666,1,-87.084169,34.636703
419118,8667,1,-87.083926,45.757349
419129,8668,3,-87.082489,45.796583
419173,8669,3,-87.076286,41.613664
419182,8670,3,-87.074845,41.613527
419184,8671,3,-87.074155,41.613464
419214,8672,3,-87.069373,45.773519
419216,8673,3,-87.068849,45.797908
419222,8674,1,-87.067789,45.764056
419248,8675,1,-87.064517,45.775059
419261,8676,3,-87.06187,45.807568
419266,8677,3,-87.060191,34.636384
419267,8678,1,-87.060191,34.639039
419269,8679,1,-87.059897,34.639046
419290,8680,1,-87.05755,34.637112
419291,8681,1,-87.057474,34.637143
419294,8682,3,-87.05701,39.029258
419305,8683,3,-87.056446,33.635934
419321,8684,3,-87.055253,35.611672
419322,8685,3,-87.055141,34.63454
419324,8686,1,-87.054753,34.634639
419325,8687,3,-87.054719,34.634485
419328,8688,3,-87.054312,35.613523
