,energy_system_scenario,oil_prices,renewables_prices,hydrogen_subsidies,region,year,energy_price,technology,energy_price_unit,upstream_CO2_emission_factor,CO2_emission_factor_unit
9968,Reference/business as usual,Mid,Conservative,No,north_east,2045,0.168372359,Battery,$/kWh,0.0597,kg of CO2/kWh of electricity
9969,50% CO2 reduction by 2050,Mid,Conservative,Yes,north_east,2045,0.167909333,Battery,$/kWh,0.0622,kg of CO2/kWh of electricity
9970,100% CO2 reduction by 2050,Mid,Conservative,Yes,north_east,2045,0.160255366,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
9971,Reference/business as usual,Mid,Conservative,Yes,north_east,2045,0.168386513,Battery,$/kWh,0.0612,kg of CO2/kWh of electricity
9972,50% CO2 reduction by 2050,High,Moderate,No,north_east,2045,0.16465471,Battery,$/kWh,0.0718,kg of CO2/kWh of electricity
9973,100% CO2 reduction by 2050,High,Moderate,No,north_east,2045,0.165112702,Battery,$/kWh,0.0056,kg of CO2/kWh of electricity
9974,Reference/business as usual,High,Moderate,No,north_east,2045,0.177384096,Battery,$/kWh,0.0713,kg of CO2/kWh of electricity
9975,50% CO2 reduction by 2050,High,Moderate,Yes,north_east,2045,0.164617021,Battery,$/kWh,0.0726,kg of CO2/kWh of electricity
9976,100% CO2 reduction by 2050,High,Moderate,Yes,north_east,2045,0.163272687,Battery,$/kWh,0.0112,kg of CO2/kWh of electricity
9977,Reference/business as usual,High,Moderate,Yes,north_east,2045,0.198130794,Battery,$/kWh,0.0727,kg of CO2/kWh of electricity
9978,50% CO2 reduction by 2050,Low,Moderate,No,north_east,2045,0.164285473,Battery,$/kWh,0.0597,kg of CO2/kWh of electricity
9979,100% CO2 reduction by 2050,Low,Moderate,No,north_east,2045,0.154630653,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
9980,Reference/business as usual,Low,Moderate,No,north_east,2045,0.165589061,Battery,$/kWh,0.0598,kg of CO2/kWh of electricity
9981,50% CO2 reduction by 2050,Low,Moderate,Yes,north_east,2045,0.215783713,Battery,$/kWh,0.0582,kg of CO2/kWh of electricity
9982,100% CO2 reduction by 2050,Low,Moderate,Yes,north_east,2045,0.151727915,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
9983,Reference/business as usual,Low,Moderate,Yes,north_east,2045,0.164955905,Battery,$/kWh,0.0591,kg of CO2/kWh of electricity
9984,50% CO2 reduction by 2050,Mid,Moderate,No,north_east,2045,0.171285397,Battery,$/kWh,0.0623,kg of CO2/kWh of electricity
9985,100% CO2 reduction by 2050,Mid,Moderate,No,north_east,2045,0.154753767,Battery,$/kWh,0.0018,kg of CO2/kWh of electricity
9986,Reference/business as usual,Mid,Moderate,No,north_east,2045,0.165893563,Battery,$/kWh,0.0597,kg of CO2/kWh of electricity
9987,50% CO2 reduction by 2050,Mid,Moderate,Yes,north_east,2045,0.166845888,Battery,$/kWh,0.0639,kg of CO2/kWh of electricity
9988,100% CO2 reduction by 2050,Mid,Moderate,Yes,north_east,2045,0.162163753,Battery,$/kWh,0.0014,kg of CO2/kWh of electricity
9989,Reference/business as usual,Mid,Moderate,Yes,north_east,2045,0.216804774,Battery,$/kWh,0.0622,kg of CO2/kWh of electricity
9990,50% CO2 reduction by 2050,High,Advanced,No,north_east,2050,0.166192301,Battery,$/kWh,0.0577,kg of CO2/kWh of electricity
9991,100% CO2 reduction by 2050,High,Advanced,No,north_east,2050,0.202270907,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
9992,Reference/business as usual,High,Advanced,No,north_east,2050,0.223147828,Battery,$/kWh,0.085,kg of CO2/kWh of electricity
9993,50% CO2 reduction by 2050,High,Advanced,Yes,north_east,2050,0.179324828,Battery,$/kWh,0.0673,kg of CO2/kWh of electricity
9994,100% CO2 reduction by 2050,High,Advanced,Yes,north_east,2050,0.155883811,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
9995,Reference/business as usual,High,Advanced,Yes,north_east,2050,0.181729997,Battery,$/kWh,0.0885,kg of CO2/kWh of electricity
9996,50% CO2 reduction by 2050,Low,Advanced,No,north_east,2050,0.215599996,Battery,$/kWh,0.0392,kg of CO2/kWh of electricity
9997,100% CO2 reduction by 2050,Low,Advanced,No,north_east,2050,0.149680858,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
9998,Reference/business as usual,Low,Advanced,No,north_east,2050,0.16542874,Battery,$/kWh,0.0809,kg of CO2/kWh of electricity
9999,50% CO2 reduction by 2050,Low,Advanced,Yes,north_east,2050,0.164369446,Battery,$/kWh,0.0411,kg of CO2/kWh of electricity
10000,100% CO2 reduction by 2050,Low,Advanced,Yes,north_east,2050,0.154074026,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10001,Reference/business as usual,Low,Advanced,Yes,north_east,2050,0.177028316,Battery,$/kWh,0.0808,kg of CO2/kWh of electricity
10002,50% CO2 reduction by 2050,Mid,Advanced,No,north_east,2050,0.164704923,Battery,$/kWh,0.0709,kg of CO2/kWh of electricity
10003,100% CO2 reduction by 2050,Mid,Advanced,No,north_east,2050,0.152747734,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10004,Reference/business as usual,Mid,Advanced,No,north_east,2050,0.16531453,Battery,$/kWh,0.0831,kg of CO2/kWh of electricity
10005,50% CO2 reduction by 2050,Mid,Advanced,Yes,north_east,2050,0.167685127,Battery,$/kWh,0.0782,kg of CO2/kWh of electricity
10006,100% CO2 reduction by 2050,Mid,Advanced,Yes,north_east,2050,0.157183457,Battery,$/kWh,0.0001,kg of CO2/kWh of electricity
10007,Reference/business as usual,Mid,Advanced,Yes,north_east,2050,0.177545064,Battery,$/kWh,0.085,kg of CO2/kWh of electricity
10008,50% CO2 reduction by 2050,High,Conservative,No,north_east,2050,0.223147828,Battery,$/kWh,0.0871,kg of CO2/kWh of electricity
10009,100% CO2 reduction by 2050,High,Conservative,No,north_east,2050,0.150947528,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10010,Reference/business as usual,High,Conservative,No,north_east,2050,0.171000419,Battery,$/kWh,0.0636,kg of CO2/kWh of electricity
10011,50% CO2 reduction by 2050,High,Conservative,Yes,north_east,2050,0.223147828,Battery,$/kWh,0.087,kg of CO2/kWh of electricity
10012,100% CO2 reduction by 2050,High,Conservative,Yes,north_east,2050,0.150954299,Battery,$/kWh,0.0001,kg of CO2/kWh of electricity
10013,Reference/business as usual,High,Conservative,Yes,north_east,2050,0.176054804,Battery,$/kWh,0.0895,kg of CO2/kWh of electricity
10014,50% CO2 reduction by 2050,Low,Conservative,No,north_east,2050,0.162359796,Battery,$/kWh,0.0746,kg of CO2/kWh of electricity
10015,100% CO2 reduction by 2050,Low,Conservative,No,north_east,2050,0.156495495,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10016,Reference/business as usual,Low,Conservative,No,north_east,2050,0.166474624,Battery,$/kWh,0.0801,kg of CO2/kWh of electricity
10017,50% CO2 reduction by 2050,Low,Conservative,Yes,north_east,2050,0.215599996,Battery,$/kWh,0.0747,kg of CO2/kWh of electricity
10018,100% CO2 reduction by 2050,Low,Conservative,Yes,north_east,2050,0.215599996,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10019,Reference/business as usual,Low,Conservative,Yes,north_east,2050,0.167293186,Battery,$/kWh,0.0809,kg of CO2/kWh of electricity
10020,50% CO2 reduction by 2050,Mid,Conservative,No,north_east,2050,0.164217764,Battery,$/kWh,0.0825,kg of CO2/kWh of electricity
10021,100% CO2 reduction by 2050,Mid,Conservative,No,north_east,2050,0.152739856,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10022,Reference/business as usual,Mid,Conservative,No,north_east,2050,0.165112199,Battery,$/kWh,0.0817,kg of CO2/kWh of electricity
10023,50% CO2 reduction by 2050,Mid,Conservative,Yes,north_east,2050,0.164283611,Battery,$/kWh,0.0848,kg of CO2/kWh of electricity
10024,100% CO2 reduction by 2050,Mid,Conservative,Yes,north_east,2050,0.154547332,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10025,Reference/business as usual,Mid,Conservative,Yes,north_east,2050,0.164725939,Battery,$/kWh,0.0834,kg of CO2/kWh of electricity
10026,50% CO2 reduction by 2050,High,Moderate,No,north_east,2050,0.163248479,Battery,$/kWh,0.0876,kg of CO2/kWh of electricity
10027,100% CO2 reduction by 2050,High,Moderate,No,north_east,2050,0.157263473,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10028,Reference/business as usual,High,Moderate,No,north_east,2050,0.179010317,Battery,$/kWh,0.088,kg of CO2/kWh of electricity
10029,50% CO2 reduction by 2050,High,Moderate,Yes,north_east,2050,0.163277926,Battery,$/kWh,0.0885,kg of CO2/kWh of electricity
10030,100% CO2 reduction by 2050,High,Moderate,Yes,north_east,2050,0.157738224,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10031,Reference/business as usual,High,Moderate,Yes,north_east,2050,0.20488691,Battery,$/kWh,0.0883,kg of CO2/kWh of electricity
10032,50% CO2 reduction by 2050,Low,Moderate,No,north_east,2050,0.163369166,Battery,$/kWh,0.0447,kg of CO2/kWh of electricity
10033,100% CO2 reduction by 2050,Low,Moderate,No,north_east,2050,0.149680858,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10034,Reference/business as usual,Low,Moderate,No,north_east,2050,0.16693099,Battery,$/kWh,0.0804,kg of CO2/kWh of electricity
10035,50% CO2 reduction by 2050,Low,Moderate,Yes,north_east,2050,0.215599996,Battery,$/kWh,0.0635,kg of CO2/kWh of electricity
10036,100% CO2 reduction by 2050,Low,Moderate,Yes,north_east,2050,0.149680858,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10037,Reference/business as usual,Low,Moderate,Yes,north_east,2050,0.167566022,Battery,$/kWh,0.0807,kg of CO2/kWh of electricity
10038,50% CO2 reduction by 2050,Mid,Moderate,No,north_east,2050,0.168414284,Battery,$/kWh,0.081,kg of CO2/kWh of electricity
10039,100% CO2 reduction by 2050,Mid,Moderate,No,north_east,2050,0.149680858,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10040,Reference/business as usual,Mid,Moderate,No,north_east,2050,0.16496485,Battery,$/kWh,0.0826,kg of CO2/kWh of electricity
10041,50% CO2 reduction by 2050,Mid,Moderate,Yes,north_east,2050,0.165968337,Battery,$/kWh,0.0855,kg of CO2/kWh of electricity
10042,100% CO2 reduction by 2050,Mid,Moderate,Yes,north_east,2050,0.156343307,Battery,$/kWh,0.0,kg of CO2/kWh of electricity
10043,Reference/business as usual,Mid,Moderate,Yes,north_east,2050,0.215324737,Battery,$/kWh,0.0835,kg of CO2/kWh of electricity
10044,50% CO2 reduction by 2050,High,Advanced,No,north_west,2025,0.068716514,Battery,$/kWh,0.1956,kg of CO2/kWh of electricity
10045,100% CO2 reduction by 2050,High,Advanced,No,north_west,2025,0.114684679,Battery,$/kWh,0.1205,kg of CO2/kWh of electricity
10046,Reference/business as usual,High,Advanced,No,north_west,2025,0.120293881,Battery,$/kWh,0.1969,kg of CO2/kWh of electricity
10047,50% CO2 reduction by 2050,High,Advanced,Yes,north_west,2025,0.078411958,Battery,$/kWh,0.1749,kg of CO2/kWh of electricity
10048,100% CO2 reduction by 2050,High,Advanced,Yes,north_west,2025,0.077603605,Battery,$/kWh,0.0962,kg of CO2/kWh of electricity
10049,Reference/business as usual,High,Advanced,Yes,north_west,2025,0.085206378,Battery,$/kWh,0.2847,kg of CO2/kWh of electricity
10050,50% CO2 reduction by 2050,Low,Advanced,No,north_west,2025,0.114947105,Battery,$/kWh,0.0577,kg of CO2/kWh of electricity
10051,100% CO2 reduction by 2050,Low,Advanced,No,north_west,2025,0.074458761,Battery,$/kWh,0.0531,kg of CO2/kWh of electricity
10052,Reference/business as usual,Low,Advanced,No,north_west,2025,0.06883038,Battery,$/kWh,0.1635,kg of CO2/kWh of electricity
10053,50% CO2 reduction by 2050,Low,Advanced,Yes,north_west,2025,0.073042882,Battery,$/kWh,0.1157,kg of CO2/kWh of electricity
10054,100% CO2 reduction by 2050,Low,Advanced,Yes,north_west,2025,0.076532111,Battery,$/kWh,0.0722,kg of CO2/kWh of electricity
10055,Reference/business as usual,Low,Advanced,Yes,north_west,2025,0.082831389,Battery,$/kWh,0.2609,kg of CO2/kWh of electricity
10056,50% CO2 reduction by 2050,Mid,Advanced,No,north_west,2025,0.068065282,Battery,$/kWh,0.1165,kg of CO2/kWh of electricity
10057,100% CO2 reduction by 2050,Mid,Advanced,No,north_west,2025,0.074327392,Battery,$/kWh,0.0383,kg of CO2/kWh of electricity
10058,Reference/business as usual,Mid,Advanced,No,north_west,2025,0.068367326,Battery,$/kWh,0.1941,kg of CO2/kWh of electricity
10059,50% CO2 reduction by 2050,Mid,Advanced,Yes,north_west,2025,0.076962057,Battery,$/kWh,0.2053,kg of CO2/kWh of electricity
10060,100% CO2 reduction by 2050,Mid,Advanced,Yes,north_west,2025,0.079409069,Battery,$/kWh,0.063,kg of CO2/kWh of electricity
10061,Reference/business as usual,Mid,Advanced,Yes,north_west,2025,0.081514463,Battery,$/kWh,0.264,kg of CO2/kWh of electricity
10062,50% CO2 reduction by 2050,High,Conservative,No,north_west,2025,0.120293881,Battery,$/kWh,0.1658,kg of CO2/kWh of electricity
10063,100% CO2 reduction by 2050,High,Conservative,No,north_west,2025,0.072827084,Battery,$/kWh,0.1457,kg of CO2/kWh of electricity
10064,Reference/business as usual,High,Conservative,No,north_west,2025,0.067497546,Battery,$/kWh,0.1636,kg of CO2/kWh of electricity
10065,50% CO2 reduction by 2050,High,Conservative,Yes,north_west,2025,0.120293881,Battery,$/kWh,0.1365,kg of CO2/kWh of electricity
10066,100% CO2 reduction by 2050,High,Conservative,Yes,north_west,2025,0.076979413,Battery,$/kWh,0.0755,kg of CO2/kWh of electricity
10067,Reference/business as usual,High,Conservative,Yes,north_west,2025,0.079251734,Battery,$/kWh,0.2747,kg of CO2/kWh of electricity
10068,50% CO2 reduction by 2050,Low,Conservative,No,north_west,2025,0.0714288,Battery,$/kWh,0.1064,kg of CO2/kWh of electricity
10069,100% CO2 reduction by 2050,Low,Conservative,No,north_west,2025,0.081187847,Battery,$/kWh,0.0489,kg of CO2/kWh of electricity
10070,Reference/business as usual,Low,Conservative,No,north_west,2025,0.068829847,Battery,$/kWh,0.1343,kg of CO2/kWh of electricity
10071,50% CO2 reduction by 2050,Low,Conservative,Yes,north_west,2025,0.114947105,Battery,$/kWh,0.123,kg of CO2/kWh of electricity
10072,100% CO2 reduction by 2050,Low,Conservative,Yes,north_west,2025,0.114947105,Battery,$/kWh,0.0793,kg of CO2/kWh of electricity
10073,Reference/business as usual,Low,Conservative,Yes,north_west,2025,0.0758819,Battery,$/kWh,0.2575,kg of CO2/kWh of electricity
10074,50% CO2 reduction by 2050,Mid,Conservative,No,north_west,2025,0.068066466,Battery,$/kWh,0.1157,kg of CO2/kWh of electricity
10075,100% CO2 reduction by 2050,Mid,Conservative,No,north_west,2025,0.074102377,Battery,$/kWh,0.0476,kg of CO2/kWh of electricity
10076,Reference/business as usual,Mid,Conservative,No,north_west,2025,0.067542507,Battery,$/kWh,0.1562,kg of CO2/kWh of electricity
10077,50% CO2 reduction by 2050,Mid,Conservative,Yes,north_west,2025,0.073236086,Battery,$/kWh,0.1837,kg of CO2/kWh of electricity
10078,100% CO2 reduction by 2050,Mid,Conservative,Yes,north_west,2025,0.08028598,Battery,$/kWh,0.056,kg of CO2/kWh of electricity
10079,Reference/business as usual,Mid,Conservative,Yes,north_west,2025,0.077128903,Battery,$/kWh,0.2797,kg of CO2/kWh of electricity
10080,50% CO2 reduction by 2050,High,Moderate,No,north_west,2025,0.068147188,Battery,$/kWh,0.1767,kg of CO2/kWh of electricity
10081,100% CO2 reduction by 2050,High,Moderate,No,north_west,2025,0.078574603,Battery,$/kWh,0.1407,kg of CO2/kWh of electricity
10082,Reference/business as usual,High,Moderate,No,north_west,2025,0.068416457,Battery,$/kWh,0.1748,kg of CO2/kWh of electricity
10083,50% CO2 reduction by 2050,High,Moderate,Yes,north_west,2025,0.07621883,Battery,$/kWh,0.1342,kg of CO2/kWh of electricity
10084,100% CO2 reduction by 2050,High,Moderate,Yes,north_west,2025,0.080697874,Battery,$/kWh,0.0669,kg of CO2/kWh of electricity
10085,Reference/business as usual,High,Moderate,Yes,north_west,2025,0.090029863,Battery,$/kWh,0.2799,kg of CO2/kWh of electricity
10086,50% CO2 reduction by 2050,Low,Moderate,No,north_west,2025,0.072130818,Battery,$/kWh,0.1066,kg of CO2/kWh of electricity
10087,100% CO2 reduction by 2050,Low,Moderate,No,north_west,2025,0.077796363,Battery,$/kWh,0.0528,kg of CO2/kWh of electricity
10088,Reference/business as usual,Low,Moderate,No,north_west,2025,0.069699968,Battery,$/kWh,0.1342,kg of CO2/kWh of electricity
10089,50% CO2 reduction by 2050,Low,Moderate,Yes,north_west,2025,0.114947105,Battery,$/kWh,0.0966,kg of CO2/kWh of electricity
10090,100% CO2 reduction by 2050,Low,Moderate,Yes,north_west,2025,0.073315049,Battery,$/kWh,0.0846,kg of CO2/kWh of electricity
10091,Reference/business as usual,Low,Moderate,Yes,north_west,2025,0.076141179,Battery,$/kWh,0.256,kg of CO2/kWh of electricity
10092,50% CO2 reduction by 2050,Mid,Moderate,No,north_west,2025,0.068064246,Battery,$/kWh,0.1169,kg of CO2/kWh of electricity
10093,100% CO2 reduction by 2050,Mid,Moderate,No,north_west,2025,0.074093065,Battery,$/kWh,0.0479,kg of CO2/kWh of electricity
10094,Reference/business as usual,Mid,Moderate,No,north_west,2025,0.067618446,Battery,$/kWh,0.1714,kg of CO2/kWh of electricity
10095,50% CO2 reduction by 2050,Mid,Moderate,Yes,north_west,2025,0.07682,Battery,$/kWh,0.1513,kg of CO2/kWh of electricity
10096,100% CO2 reduction by 2050,Mid,Moderate,Yes,north_west,2025,0.081457478,Battery,$/kWh,0.0593,kg of CO2/kWh of electricity
10097,Reference/business as usual,Mid,Moderate,Yes,north_west,2025,0.122941133,Battery,$/kWh,0.2712,kg of CO2/kWh of electricity
10098,50% CO2 reduction by 2050,High,Advanced,No,north_west,2030,0.073543879,Battery,$/kWh,0.2739,kg of CO2/kWh of electricity
10099,100% CO2 reduction by 2050,High,Advanced,No,north_west,2030,0.134800883,Battery,$/kWh,0.1511,kg of CO2/kWh of electricity
10100,Reference/business as usual,High,Advanced,No,north_west,2030,0.134800883,Battery,$/kWh,0.2727,kg of CO2/kWh of electricity
10101,50% CO2 reduction by 2050,High,Advanced,Yes,north_west,2030,0.086750793,Battery,$/kWh,0.2137,kg of CO2/kWh of electricity
10102,100% CO2 reduction by 2050,High,Advanced,Yes,north_west,2030,0.086752141,Battery,$/kWh,0.1561,kg of CO2/kWh of electricity
10103,Reference/business as usual,High,Advanced,Yes,north_west,2030,0.086530028,Battery,$/kWh,0.1988,kg of CO2/kWh of electricity
10104,50% CO2 reduction by 2050,Low,Advanced,No,north_west,2030,0.12174672,Battery,$/kWh,0.2485,kg of CO2/kWh of electricity
10105,100% CO2 reduction by 2050,Low,Advanced,No,north_west,2030,0.075478885,Battery,$/kWh,0.0091,kg of CO2/kWh of electricity
10106,Reference/business as usual,Low,Advanced,No,north_west,2030,0.074594687,Battery,$/kWh,0.249,kg of CO2/kWh of electricity
10107,50% CO2 reduction by 2050,Low,Advanced,Yes,north_west,2030,0.075139409,Battery,$/kWh,0.2229,kg of CO2/kWh of electricity
10108,100% CO2 reduction by 2050,Low,Advanced,Yes,north_west,2030,0.083025949,Battery,$/kWh,0.0645,kg of CO2/kWh of electricity
10109,Reference/business as usual,Low,Advanced,Yes,north_west,2030,0.080185532,Battery,$/kWh,0.2042,kg of CO2/kWh of electricity
10110,50% CO2 reduction by 2050,Mid,Advanced,No,north_west,2030,0.074521375,Battery,$/kWh,0.271,kg of CO2/kWh of electricity
10111,100% CO2 reduction by 2050,Mid,Advanced,No,north_west,2030,0.070666555,Battery,$/kWh,0.0055,kg of CO2/kWh of electricity
10112,Reference/business as usual,Mid,Advanced,No,north_west,2030,0.076302206,Battery,$/kWh,0.2663,kg of CO2/kWh of electricity
10113,50% CO2 reduction by 2050,Mid,Advanced,Yes,north_west,2030,0.079796301,Battery,$/kWh,0.2219,kg of CO2/kWh of electricity
10114,100% CO2 reduction by 2050,Mid,Advanced,Yes,north_west,2030,0.084950101,Battery,$/kWh,0.1004,kg of CO2/kWh of electricity
10115,Reference/business as usual,Mid,Advanced,Yes,north_west,2030,0.086075578,Battery,$/kWh,0.2212,kg of CO2/kWh of electricity
10116,50% CO2 reduction by 2050,High,Conservative,No,north_west,2030,0.134800883,Battery,$/kWh,0.2786,kg of CO2/kWh of electricity
10117,100% CO2 reduction by 2050,High,Conservative,No,north_west,2030,0.074906876,Battery,$/kWh,0.0524,kg of CO2/kWh of electricity
10118,Reference/business as usual,High,Conservative,No,north_west,2030,0.077597494,Battery,$/kWh,0.2784,kg of CO2/kWh of electricity
