energy_system_scenario,freight_demand_scenario,year,region,technology,energy_price,energy_price_unit
Reference/business as usual,Agricultural Shift,2030,central,diesel,1.9683468,$/gallon
Reference/business as usual,Agricultural Shift,2030,central,hydrogen,2.727474913,$/kgH2
Reference/business as usual,Agricultural Shift,2030,central,biodiesel,5.459071726,$/gallon
Reference/business as usual,Agricultural Shift,2030,central,catenary,0.082589487,$/kWh
Reference/business as usual,Agricultural Shift,2030,central,battery,0.082589487,$/kWh
Reference/business as usual,Agricultural Shift,2030,middle_atlantic,diesel,2.367928809,$/gallon
Reference/business as usual,Agricultural Shift,2030,middle_atlantic,hydrogen,2.837913116,$/kgH2
Reference/business as usual,Agricultural Shift,2030,middle_atlantic,biodiesel,8.283376623,$/gallon
Reference/business as usual,Agricultural Shift,2030,middle_atlantic,catenary,0.083071734,$/kWh
Reference/business as usual,Agricultural Shift,2030,middle_atlantic,battery,0.083071734,$/kWh
Reference/business as usual,Agricultural Shift,2030,north_central,diesel,1.9683468,$/gallon
Reference/business as usual,Agricultural Shift,2030,north_central,hydrogen,2.697198128,$/kgH2
Reference/business as usual,Agricultural Shift,2030,north_central,biodiesel,5.452160726,$/gallon
Reference/business as usual,Agricultural Shift,2030,north_central,catenary,0.082223965,$/kWh
Reference/business as usual,Agricultural Shift,2030,north_central,battery,0.082223965,$/kWh
Reference/business as usual,Agricultural Shift,2030,north_east,diesel,2.211374019,$/gallon
Reference/business as usual,Agricultural Shift,2030,north_east,hydrogen,3.14516693,$/kgH2
Reference/business as usual,Agricultural Shift,2030,north_east,biodiesel,7.877387587,$/gallon
Reference/business as usual,Agricultural Shift,2030,north_east,catenary,0.099281338,$/kWh
Reference/business as usual,Agricultural Shift,2030,north_east,battery,0.099281338,$/kWh
Reference/business as usual,Agricultural Shift,2030,north_west,diesel,1.946197618,$/gallon
Reference/business as usual,Agricultural Shift,2030,north_west,hydrogen,2.760900104,$/kgH2
Reference/business as usual,Agricultural Shift,2030,north_west,biodiesel,3.965150035,$/gallon
Reference/business as usual,Agricultural Shift,2030,north_west,catenary,0.084799109,$/kWh
Reference/business as usual,Agricultural Shift,2030,north_west,battery,0.084799109,$/kWh
Reference/business as usual,Agricultural Shift,2030,south_east,diesel,2.085527769,$/gallon
Reference/business as usual,Agricultural Shift,2030,south_east,hydrogen,2.702334588,$/kgH2
Reference/business as usual,Agricultural Shift,2030,south_east,biodiesel,7.576058972,$/gallon
Reference/business as usual,Agricultural Shift,2030,south_east,catenary,0.092192512,$/kWh
Reference/business as usual,Agricultural Shift,2030,south_east,battery,0.092192512,$/kWh
Reference/business as usual,Agricultural Shift,2030,south_west,diesel,1.946197618,$/gallon
Reference/business as usual,Agricultural Shift,2030,south_west,hydrogen,2.780228767,$/kgH2
Reference/business as usual,Agricultural Shift,2030,south_west,biodiesel,3.971938547,$/gallon
Reference/business as usual,Agricultural Shift,2030,south_west,catenary,0.101203198,$/kWh
Reference/business as usual,Agricultural Shift,2030,south_west,battery,0.101203198,$/kWh
Reference/business as usual,Agricultural Shift,2030,texas,diesel,2.028782664,$/gallon
Reference/business as usual,Agricultural Shift,2030,texas,hydrogen,2.816173667,$/kgH2
Reference/business as usual,Agricultural Shift,2030,texas,biodiesel,7.208407417,$/gallon
Reference/business as usual,Agricultural Shift,2030,texas,catenary,0.085790372,$/kWh
Reference/business as usual,Agricultural Shift,2030,texas,battery,0.085790372,$/kWh
Reference/business as usual,Agricultural Shift,2035,california,diesel,3.338011613,$/gallon
Reference/business as usual,Agricultural Shift,2035,california,hydrogen,2.430266373,$/kgH2
Reference/business as usual,Agricultural Shift,2035,california,biodiesel,3.338673046,$/gallon
Reference/business as usual,Agricultural Shift,2035,california,catenary,0.080445976,$/kWh
Reference/business as usual,Agricultural Shift,2035,california,battery,0.080445976,$/kWh
Reference/business as usual,Agricultural Shift,2035,central,diesel,1.998952677,$/gallon
Reference/business as usual,Agricultural Shift,2035,central,hydrogen,1.985379787,$/kgH2
Reference/business as usual,Agricultural Shift,2035,central,biodiesel,4.253843275,$/gallon
Reference/business as usual,Agricultural Shift,2035,central,catenary,0.061371415,$/kWh
Reference/business as usual,Agricultural Shift,2035,central,battery,0.061371415,$/kWh
Reference/business as usual,Agricultural Shift,2035,middle_atlantic,diesel,2.397499609,$/gallon
Reference/business as usual,Agricultural Shift,2035,middle_atlantic,hydrogen,2.113323555,$/kgH2
Reference/business as usual,Agricultural Shift,2035,middle_atlantic,biodiesel,6.600923276,$/gallon
Reference/business as usual,Agricultural Shift,2035,middle_atlantic,catenary,0.063648688,$/kWh
Reference/business as usual,Agricultural Shift,2035,middle_atlantic,battery,0.063648688,$/kWh
Reference/business as usual,Agricultural Shift,2035,north_central,diesel,1.998952677,$/gallon
Reference/business as usual,Agricultural Shift,2035,north_central,hydrogen,1.974797118,$/kgH2
Reference/business as usual,Agricultural Shift,2035,north_central,biodiesel,4.296490988,$/gallon
Reference/business as usual,Agricultural Shift,2035,north_central,catenary,0.062405856,$/kWh
Reference/business as usual,Agricultural Shift,2035,north_central,battery,0.062405856,$/kWh
Reference/business as usual,Agricultural Shift,2035,north_east,diesel,2.240947909,$/gallon
Reference/business as usual,Agricultural Shift,2035,north_east,hydrogen,2.303993543,$/kgH2
Reference/business as usual,Agricultural Shift,2035,north_east,biodiesel,6.295702207,$/gallon
Reference/business as usual,Agricultural Shift,2035,north_east,catenary,0.078053117,$/kWh
Reference/business as usual,Agricultural Shift,2035,north_east,battery,0.078053117,$/kWh
Reference/business as usual,Agricultural Shift,2035,north_west,diesel,1.975539103,$/gallon
Reference/business as usual,Agricultural Shift,2035,north_west,hydrogen,2.091180293,$/kgH2
Reference/business as usual,Agricultural Shift,2035,north_west,biodiesel,3.109100712,$/gallon
Reference/business as usual,Agricultural Shift,2035,north_west,catenary,0.066268511,$/kWh
Reference/business as usual,Agricultural Shift,2035,north_west,battery,0.066268511,$/kWh
Reference/business as usual,Agricultural Shift,2035,south_east,diesel,2.114986426,$/gallon
Reference/business as usual,Agricultural Shift,2035,south_east,hydrogen,1.985603705,$/kgH2
Reference/business as usual,Agricultural Shift,2035,south_east,biodiesel,6.047677915,$/gallon
Reference/business as usual,Agricultural Shift,2035,south_east,catenary,0.07180969,$/kWh
Reference/business as usual,Agricultural Shift,2035,south_east,battery,0.07180969,$/kWh
Reference/business as usual,Agricultural Shift,2035,south_west,diesel,1.975539103,$/gallon
Reference/business as usual,Agricultural Shift,2035,south_west,hydrogen,2.163559087,$/kgH2
Reference/business as usual,Agricultural Shift,2035,south_west,biodiesel,3.109752192,$/gallon
Reference/business as usual,Agricultural Shift,2035,south_west,catenary,0.078901121,$/kWh
Reference/business as usual,Agricultural Shift,2035,south_west,battery,0.078901121,$/kWh
Reference/business as usual,Agricultural Shift,2035,texas,diesel,2.058130796,$/gallon
Reference/business as usual,Agricultural Shift,2035,texas,hydrogen,2.013341468,$/kgH2
Reference/business as usual,Agricultural Shift,2035,texas,biodiesel,5.781702458,$/gallon
Reference/business as usual,Agricultural Shift,2035,texas,catenary,0.064086297,$/kWh
Reference/business as usual,Agricultural Shift,2035,texas,battery,0.064086297,$/kWh
Reference/business as usual,Agricultural Shift,2040,california,diesel,3.30070589,$/gallon
Reference/business as usual,Agricultural Shift,2040,california,hydrogen,2.524436099,$/kgH2
Reference/business as usual,Agricultural Shift,2040,california,biodiesel,2.549076579,$/gallon
Reference/business as usual,Agricultural Shift,2040,california,catenary,0.071845813,$/kWh
Reference/business as usual,Agricultural Shift,2040,california,battery,0.071845813,$/kWh
Reference/business as usual,Agricultural Shift,2040,central,diesel,1.95955854,$/gallon
Reference/business as usual,Agricultural Shift,2040,central,hydrogen,1.814631491,$/kgH2
Reference/business as usual,Agricultural Shift,2040,central,biodiesel,3.332491424,$/gallon
Reference/business as usual,Agricultural Shift,2040,central,catenary,0.045677505,$/kWh
Reference/business as usual,Agricultural Shift,2040,central,battery,0.045677505,$/kWh
Reference/business as usual,Agricultural Shift,2040,middle_atlantic,diesel,2.357568426,$/gallon
Reference/business as usual,Agricultural Shift,2040,middle_atlantic,hydrogen,1.939716065,$/kgH2
Reference/business as usual,Agricultural Shift,2040,middle_atlantic,biodiesel,5.340971141,$/gallon
Reference/business as usual,Agricultural Shift,2040,middle_atlantic,catenary,0.050157567,$/kWh
Reference/business as usual,Agricultural Shift,2040,middle_atlantic,battery,0.050157567,$/kWh
Reference/business as usual,Agricultural Shift,2040,north_central,diesel,1.95955854,$/gallon
Reference/business as usual,Agricultural Shift,2040,north_central,hydrogen,1.817557158,$/kgH2
Reference/business as usual,Agricultural Shift,2040,north_central,biodiesel,3.358539383,$/gallon
Reference/business as usual,Agricultural Shift,2040,north_central,catenary,0.048332775,$/kWh
Reference/business as usual,Agricultural Shift,2040,north_central,battery,0.048332775,$/kWh
Reference/business as usual,Agricultural Shift,2040,north_east,diesel,2.201017347,$/gallon
Reference/business as usual,Agricultural Shift,2040,north_east,hydrogen,2.045125068,$/kgH2
Reference/business as usual,Agricultural Shift,2040,north_east,biodiesel,5.12432443,$/gallon
Reference/business as usual,Agricultural Shift,2040,north_east,catenary,0.064581559,$/kWh
Reference/business as usual,Agricultural Shift,2040,north_east,battery,0.064581559,$/kWh
Reference/business as usual,Agricultural Shift,2040,north_west,diesel,1.935471648,$/gallon
Reference/business as usual,Agricultural Shift,2040,north_west,hydrogen,1.887079695,$/kgH2
Reference/business as usual,Agricultural Shift,2040,north_west,biodiesel,2.425926947,$/gallon
Reference/business as usual,Agricultural Shift,2040,north_west,catenary,0.052427696,$/kWh
Reference/business as usual,Agricultural Shift,2040,north_west,battery,0.052427696,$/kWh
Reference/business as usual,Agricultural Shift,2040,south_east,diesel,2.074985594,$/gallon
Reference/business as usual,Agricultural Shift,2040,south_east,hydrogen,1.836345505,$/kgH2
Reference/business as usual,Agricultural Shift,2040,south_east,biodiesel,4.933988824,$/gallon
Reference/business as usual,Agricultural Shift,2040,south_east,catenary,0.056360685,$/kWh
Reference/business as usual,Agricultural Shift,2040,south_east,battery,0.056360685,$/kWh
Reference/business as usual,Agricultural Shift,2040,south_west,diesel,1.935471648,$/gallon
Reference/business as usual,Agricultural Shift,2040,south_west,hydrogen,1.951853074,$/kgH2
Reference/business as usual,Agricultural Shift,2040,south_west,biodiesel,2.435752048,$/gallon
Reference/business as usual,Agricultural Shift,2040,south_west,catenary,0.060392032,$/kWh
Reference/business as usual,Agricultural Shift,2040,south_west,battery,0.060392032,$/kWh
Reference/business as usual,Agricultural Shift,2040,texas,diesel,2.01806078,$/gallon
Reference/business as usual,Agricultural Shift,2040,texas,hydrogen,1.696505615,$/kgH2
Reference/business as usual,Agricultural Shift,2040,texas,biodiesel,4.687347297,$/gallon
Reference/business as usual,Agricultural Shift,2040,texas,catenary,0.048341488,$/kWh
Reference/business as usual,Agricultural Shift,2040,texas,battery,0.048341488,$/kWh
Reference/business as usual,Agricultural Shift,2045,california,diesel,3.29679633,$/gallon
Reference/business as usual,Agricultural Shift,2045,california,hydrogen,1.952330656,$/kgH2
Reference/business as usual,Agricultural Shift,2045,california,biodiesel,2.036435258,$/gallon
Reference/business as usual,Agricultural Shift,2045,california,catenary,0.050247821,$/kWh
Reference/business as usual,Agricultural Shift,2045,california,battery,0.050247821,$/kWh
Reference/business as usual,Agricultural Shift,2045,central,diesel,1.951841657,$/gallon
Reference/business as usual,Agricultural Shift,2045,central,hydrogen,1.457344172,$/kgH2
Reference/business as usual,Agricultural Shift,2045,central,biodiesel,2.622322659,$/gallon
Reference/business as usual,Agricultural Shift,2045,central,catenary,0.033994918,$/kWh
Reference/business as usual,Agricultural Shift,2045,central,battery,0.033994918,$/kWh
Reference/business as usual,Agricultural Shift,2045,middle_atlantic,diesel,2.347942876,$/gallon
Reference/business as usual,Agricultural Shift,2045,middle_atlantic,hydrogen,1.512222758,$/kgH2
Reference/business as usual,Agricultural Shift,2045,middle_atlantic,biodiesel,4.295461867,$/gallon
Reference/business as usual,Agricultural Shift,2045,middle_atlantic,catenary,0.03981608,$/kWh
Reference/business as usual,Agricultural Shift,2045,middle_atlantic,battery,0.03981608,$/kWh
Reference/business as usual,Agricultural Shift,2045,north_central,diesel,1.951841657,$/gallon
Reference/business as usual,Agricultural Shift,2045,north_central,hydrogen,1.457218416,$/kgH2
Reference/business as usual,Agricultural Shift,2045,north_central,biodiesel,2.620518289,$/gallon
Reference/business as usual,Agricultural Shift,2045,north_central,catenary,0.036403588,$/kWh
Reference/business as usual,Agricultural Shift,2045,north_central,battery,0.036403588,$/kWh
Reference/business as usual,Agricultural Shift,2045,north_east,diesel,2.191396245,$/gallon
Reference/business as usual,Agricultural Shift,2045,north_east,hydrogen,1.880968894,$/kgH2
Reference/business as usual,Agricultural Shift,2045,north_east,biodiesel,4.102299917,$/gallon
Reference/business as usual,Agricultural Shift,2045,north_east,catenary,0.050923152,$/kWh
Reference/business as usual,Agricultural Shift,2045,north_east,battery,0.050923152,$/kWh
Reference/business as usual,Agricultural Shift,2045,north_west,diesel,1.925845943,$/gallon
Reference/business as usual,Agricultural Shift,2045,north_west,hydrogen,1.521564351,$/kgH2
Reference/business as usual,Agricultural Shift,2045,north_west,biodiesel,1.916212605,$/gallon
Reference/business as usual,Agricultural Shift,2045,north_west,catenary,0.041568328,$/kWh
Reference/business as usual,Agricultural Shift,2045,north_west,battery,0.041568328,$/kWh
Reference/business as usual,Agricultural Shift,2045,south_east,diesel,2.065355143,$/gallon
Reference/business as usual,Agricultural Shift,2045,south_east,hydrogen,1.466248482,$/kgH2
Reference/business as usual,Agricultural Shift,2045,south_east,biodiesel,3.945208853,$/gallon
Reference/business as usual,Agricultural Shift,2045,south_east,catenary,0.04314406,$/kWh
Reference/business as usual,Agricultural Shift,2045,south_east,battery,0.04314406,$/kWh
Reference/business as usual,Agricultural Shift,2045,south_west,diesel,1.925845943,$/gallon
Reference/business as usual,Agricultural Shift,2045,south_west,hydrogen,1.521751156,$/kgH2
Reference/business as usual,Agricultural Shift,2045,south_west,biodiesel,1.903524272,$/gallon
Reference/business as usual,Agricultural Shift,2045,south_west,catenary,0.046289353,$/kWh
Reference/business as usual,Agricultural Shift,2045,south_west,battery,0.046289353,$/kWh
Reference/business as usual,Agricultural Shift,2045,texas,diesel,2.008428247,$/gallon
Reference/business as usual,Agricultural Shift,2045,texas,hydrogen,1.330235984,$/kgH2
Reference/business as usual,Agricultural Shift,2045,texas,biodiesel,3.776920304,$/gallon
Reference/business as usual,Agricultural Shift,2045,texas,catenary,0.047468267,$/kWh
Reference/business as usual,Agricultural Shift,2045,texas,battery,0.047468267,$/kWh
Reference/business as usual,Agricultural Shift,2050,california,diesel,3.311134358,$/gallon
Reference/business as usual,Agricultural Shift,2050,california,hydrogen,1.494780807,$/kgH2
Reference/business as usual,Agricultural Shift,2050,california,biodiesel,1.572025188,$/gallon
Reference/business as usual,Agricultural Shift,2050,california,catenary,0.043747724,$/kWh
Reference/business as usual,Agricultural Shift,2050,california,battery,0.043747724,$/kWh
Reference/business as usual,Agricultural Shift,2050,central,diesel,1.965873311,$/gallon
Reference/business as usual,Agricultural Shift,2050,central,hydrogen,1.140268369,$/kgH2
Reference/business as usual,Agricultural Shift,2050,central,biodiesel,2.055996398,$/gallon
Reference/business as usual,Agricultural Shift,2050,central,catenary,0.033083419,$/kWh
Reference/business as usual,Agricultural Shift,2050,central,battery,0.033083419,$/kWh
Reference/business as usual,Agricultural Shift,2050,middle_atlantic,diesel,2.358954995,$/gallon
Reference/business as usual,Agricultural Shift,2050,middle_atlantic,hydrogen,1.180173612,$/kgH2
Reference/business as usual,Agricultural Shift,2050,middle_atlantic,biodiesel,3.334036131,$/gallon
Reference/business as usual,Agricultural Shift,2050,middle_atlantic,catenary,0.037789307,$/kWh
Reference/business as usual,Agricultural Shift,2050,middle_atlantic,battery,0.037789307,$/kWh
Reference/business as usual,Agricultural Shift,2050,north_central,diesel,1.965873311,$/gallon
Reference/business as usual,Agricultural Shift,2050,north_central,hydrogen,1.139500169,$/kgH2
Reference/business as usual,Agricultural Shift,2050,north_central,biodiesel,2.061303068,$/gallon
Reference/business as usual,Agricultural Shift,2050,north_central,catenary,0.037094318,$/kWh
Reference/business as usual,Agricultural Shift,2050,north_central,battery,0.037094318,$/kWh
Reference/business as usual,Agricultural Shift,2050,north_east,diesel,2.199164622,$/gallon
Reference/business as usual,Agricultural Shift,2050,north_east,hydrogen,1.481458138,$/kgH2
Reference/business as usual,Agricultural Shift,2050,north_east,biodiesel,3.197558666,$/gallon
Reference/business as usual,Agricultural Shift,2050,north_east,catenary,0.048282734,$/kWh
Reference/business as usual,Agricultural Shift,2050,north_east,battery,0.048282734,$/kWh
Reference/business as usual,Agricultural Shift,2050,north_west,diesel,1.933611501,$/gallon
Reference/business as usual,Agricultural Shift,2050,north_west,hydrogen,1.191788882,$/kgH2
Reference/business as usual,Agricultural Shift,2050,north_west,biodiesel,1.501106274,$/gallon
Reference/business as usual,Agricultural Shift,2050,north_west,catenary,0.035539505,$/kWh
Reference/business as usual,Agricultural Shift,2050,north_west,battery,0.035539505,$/kWh
Reference/business as usual,Agricultural Shift,2050,south_east,diesel,2.073130555,$/gallon
Reference/business as usual,Agricultural Shift,2050,south_east,hydrogen,1.144104716,$/kgH2
Reference/business as usual,Agricultural Shift,2050,south_east,biodiesel,3.086569345,$/gallon
Reference/business as usual,Agricultural Shift,2050,south_east,catenary,0.040616709,$/kWh
Reference/business as usual,Agricultural Shift,2050,south_east,battery,0.040616709,$/kWh
Reference/business as usual,Agricultural Shift,2050,south_west,diesel,1.933611501,$/gallon
Reference/business as usual,Agricultural Shift,2050,south_west,hydrogen,1.192289715,$/kgH2
Reference/business as usual,Agricultural Shift,2050,south_west,biodiesel,1.495270147,$/gallon
Reference/business as usual,Agricultural Shift,2050,south_west,catenary,0.034425707,$/kWh
Reference/business as usual,Agricultural Shift,2050,south_west,battery,0.034425707,$/kWh
Reference/business as usual,Agricultural Shift,2050,texas,diesel,2.01620834,$/gallon
Reference/business as usual,Agricultural Shift,2050,texas,hydrogen,1.038714893,$/kgH2
Reference/business as usual,Agricultural Shift,2050,texas,biodiesel,2.949327099,$/gallon
Reference/business as usual,Agricultural Shift,2050,texas,catenary,0.033758932,$/kWh
Reference/business as usual,Agricultural Shift,2050,texas,battery,0.033758932,$/kWh
Reference/business as usual,business_as_usual,2025,california,diesel,2.81655492,$/gallon
Reference/business as usual,business_as_usual,2025,california,hydrogen,4.713839819,$/kgH2
Reference/business as usual,business_as_usual,2025,california,biodiesel,5.061918404,$/gallon
Reference/business as usual,business_as_usual,2025,california,catenary,0.144986339,$/kWh
Reference/business as usual,business_as_usual,2025,california,battery,0.144986339,$/kWh
Reference/business as usual,business_as_usual,2025,central,diesel,1.950827825,$/gallon
Reference/business as usual,business_as_usual,2025,central,hydrogen,3.642572533,$/kgH2
Reference/business as usual,business_as_usual,2025,central,biodiesel,6.96680872,$/gallon
Reference/business as usual,business_as_usual,2025,central,catenary,0.119070964,$/kWh
Reference/business as usual,business_as_usual,2025,central,battery,0.119070964,$/kWh
Reference/business as usual,business_as_usual,2025,middle_atlantic,diesel,2.329434279,$/gallon
Reference/business as usual,business_as_usual,2025,middle_atlantic,hydrogen,3.916334496,$/kgH2
Reference/business as usual,business_as_usual,2025,middle_atlantic,biodiesel,10.41175112,$/gallon
Reference/business as usual,business_as_usual,2025,middle_atlantic,catenary,0.118894303,$/kWh
Reference/business as usual,business_as_usual,2025,middle_atlantic,battery,0.118894303,$/kWh
Reference/business as usual,business_as_usual,2025,north_central,diesel,1.950827825,$/gallon
Reference/business as usual,business_as_usual,2025,north_central,hydrogen,3.687245232,$/kgH2
Reference/business as usual,business_as_usual,2025,north_central,biodiesel,6.97117206,$/gallon
Reference/business as usual,business_as_usual,2025,north_central,catenary,0.119050725,$/kWh
Reference/business as usual,business_as_usual,2025,north_central,battery,0.119050725,$/kWh
Reference/business as usual,business_as_usual,2025,north_east,diesel,2.186648076,$/gallon
Reference/business as usual,business_as_usual,2025,north_east,hydrogen,4.43027883,$/kgH2
Reference/business as usual,business_as_usual,2025,north_east,biodiesel,9.856367718,$/gallon
Reference/business as usual,business_as_usual,2025,north_east,catenary,0.158916585,$/kWh
Reference/business as usual,business_as_usual,2025,north_east,battery,0.158916585,$/kWh
Reference/business as usual,business_as_usual,2025,north_west,diesel,1.930175648,$/gallon
Reference/business as usual,business_as_usual,2025,north_west,hydrogen,3.820635096,$/kgH2
Reference/business as usual,business_as_usual,2025,north_west,biodiesel,5.074676987,$/gallon
Reference/business as usual,business_as_usual,2025,north_west,catenary,0.076198644,$/kWh
Reference/business as usual,business_as_usual,2025,north_west,battery,0.076198644,$/kWh
Reference/business as usual,business_as_usual,2025,south_east,diesel,2.06192555,$/gallon
Reference/business as usual,business_as_usual,2025,south_east,hydrogen,3.741049536,$/kgH2
Reference/business as usual,business_as_usual,2025,south_east,biodiesel,9.441102659,$/gallon
Reference/business as usual,business_as_usual,2025,south_east,catenary,0.117378406,$/kWh
Reference/business as usual,business_as_usual,2025,south_east,battery,0.117378406,$/kWh
Reference/business as usual,business_as_usual,2025,south_west,diesel,1.930175648,$/gallon
Reference/business as usual,business_as_usual,2025,south_west,hydrogen,3.742748463,$/kgH2
Reference/business as usual,business_as_usual,2025,south_west,biodiesel,5.090748502,$/gallon
Reference/business as usual,business_as_usual,2025,south_west,catenary,0.131270129,$/kWh
Reference/business as usual,business_as_usual,2025,south_west,battery,0.131270129,$/kWh
Reference/business as usual,business_as_usual,2025,texas,diesel,2.007646511,$/gallon
Reference/business as usual,business_as_usual,2025,texas,hydrogen,3.202830692,$/kgH2
Reference/business as usual,business_as_usual,2025,texas,biodiesel,9.019140245,$/gallon
Reference/business as usual,business_as_usual,2025,texas,catenary,0.145047583,$/kWh
Reference/business as usual,business_as_usual,2025,texas,battery,0.145047583,$/kWh
Reference/business as usual,business_as_usual,2030,california,diesel,3.206199252,$/gallon
Reference/business as usual,business_as_usual,2030,california,hydrogen,2.885276873,$/kgH2
Reference/business as usual,business_as_usual,2030,california,biodiesel,4.02467905,$/gallon
Reference/business as usual,business_as_usual,2030,california,catenary,0.13481004,$/kWh
Reference/business as usual,business_as_usual,2030,california,battery,0.13481004,$/kWh
Reference/business as usual,business_as_usual,2030,central,diesel,1.9683468,$/gallon
Reference/business as usual,business_as_usual,2030,central,hydrogen,2.727474913,$/kgH2
Reference/business as usual,business_as_usual,2030,central,biodiesel,5.459071726,$/gallon
Reference/business as usual,business_as_usual,2030,central,catenary,0.082589487,$/kWh
Reference/business as usual,business_as_usual,2030,central,battery,0.082589487,$/kWh
Reference/business as usual,business_as_usual,2030,middle_atlantic,diesel,2.367928809,$/gallon
Reference/business as usual,business_as_usual,2030,middle_atlantic,hydrogen,2.837913116,$/kgH2
Reference/business as usual,business_as_usual,2030,middle_atlantic,biodiesel,8.283376623,$/gallon
Reference/business as usual,business_as_usual,2030,middle_atlantic,catenary,0.083071734,$/kWh
Reference/business as usual,business_as_usual,2030,middle_atlantic,battery,0.083071734,$/kWh
Reference/business as usual,business_as_usual,2030,north_central,diesel,1.9683468,$/gallon
Reference/business as usual,business_as_usual,2030,north_central,hydrogen,2.697198128,$/kgH2
Reference/business as usual,business_as_usual,2030,north_central,biodiesel,5.452160726,$/gallon
Reference/business as usual,business_as_usual,2030,north_central,catenary,0.082223965,$/kWh
Reference/business as usual,business_as_usual,2030,north_central,battery,0.082223965,$/kWh
Reference/business as usual,business_as_usual,2030,north_east,diesel,2.211374019,$/gallon
Reference/business as usual,business_as_usual,2030,north_east,hydrogen,3.14516693,$/kgH2
Reference/business as usual,business_as_usual,2030,north_east,biodiesel,7.877387587,$/gallon
Reference/business as usual,business_as_usual,2030,north_east,catenary,0.099281338,$/kWh
Reference/business as usual,business_as_usual,2030,north_east,battery,0.099281338,$/kWh
Reference/business as usual,business_as_usual,2030,north_west,diesel,1.946197618,$/gallon
Reference/business as usual,business_as_usual,2030,north_west,hydrogen,2.760900104,$/kgH2
Reference/business as usual,business_as_usual,2030,north_west,biodiesel,3.965150035,$/gallon
Reference/business as usual,business_as_usual,2030,north_west,catenary,0.084799109,$/kWh
Reference/business as usual,business_as_usual,2030,north_west,battery,0.084799109,$/kWh
Reference/business as usual,business_as_usual,2030,south_east,diesel,2.085527769,$/gallon
Reference/business as usual,business_as_usual,2030,south_east,hydrogen,2.702334588,$/kgH2
Reference/business as usual,business_as_usual,2030,south_east,biodiesel,7.576058972,$/gallon
Reference/business as usual,business_as_usual,2030,south_east,catenary,0.092192512,$/kWh
Reference/business as usual,business_as_usual,2030,south_east,battery,0.092192512,$/kWh
Reference/business as usual,business_as_usual,2030,south_west,diesel,1.946197618,$/gallon
Reference/business as usual,business_as_usual,2030,south_west,hydrogen,2.780228767,$/kgH2
Reference/business as usual,business_as_usual,2030,south_west,biodiesel,3.971938547,$/gallon
Reference/business as usual,business_as_usual,2030,south_west,catenary,0.101203198,$/kWh
Reference/business as usual,business_as_usual,2030,south_west,battery,0.101203198,$/kWh
Reference/business as usual,business_as_usual,2030,texas,diesel,2.028782664,$/gallon
Reference/business as usual,business_as_usual,2030,texas,hydrogen,2.816173667,$/kgH2
Reference/business as usual,business_as_usual,2030,texas,biodiesel,7.208407417,$/gallon
Reference/business as usual,business_as_usual,2030,texas,catenary,0.085790372,$/kWh
Reference/business as usual,business_as_usual,2030,texas,battery,0.085790372,$/kWh
Reference/business as usual,business_as_usual,2035,california,diesel,3.338011613,$/gallon
Reference/business as usual,business_as_usual,2035,california,hydrogen,2.430266373,$/kgH2
Reference/business as usual,business_as_usual,2035,california,biodiesel,3.338673046,$/gallon
Reference/business as usual,business_as_usual,2035,california,catenary,0.080445976,$/kWh
Reference/business as usual,business_as_usual,2035,california,battery,0.080445976,$/kWh
Reference/business as usual,business_as_usual,2035,central,diesel,1.998952677,$/gallon
Reference/business as usual,business_as_usual,2035,central,hydrogen,1.985379787,$/kgH2
Reference/business as usual,business_as_usual,2035,central,biodiesel,4.253843275,$/gallon
Reference/business as usual,business_as_usual,2035,central,catenary,0.061371415,$/kWh
Reference/business as usual,business_as_usual,2035,central,battery,0.061371415,$/kWh
Reference/business as usual,business_as_usual,2035,middle_atlantic,diesel,2.397499609,$/gallon
Reference/business as usual,business_as_usual,2035,middle_atlantic,hydrogen,2.113323555,$/kgH2
Reference/business as usual,business_as_usual,2035,middle_atlantic,biodiesel,6.600923276,$/gallon
Reference/business as usual,business_as_usual,2035,middle_atlantic,catenary,0.063648688,$/kWh
Reference/business as usual,business_as_usual,2035,middle_atlantic,battery,0.063648688,$/kWh
Reference/business as usual,business_as_usual,2035,north_central,diesel,1.998952677,$/gallon
Reference/business as usual,business_as_usual,2035,north_central,hydrogen,1.974797118,$/kgH2
Reference/business as usual,business_as_usual,2035,north_central,biodiesel,4.296490988,$/gallon
Reference/business as usual,business_as_usual,2035,north_central,catenary,0.062405856,$/kWh
Reference/business as usual,business_as_usual,2035,north_central,battery,0.062405856,$/kWh
Reference/business as usual,business_as_usual,2035,north_east,diesel,2.240947909,$/gallon
Reference/business as usual,business_as_usual,2035,north_east,hydrogen,2.303993543,$/kgH2
Reference/business as usual,business_as_usual,2035,north_east,biodiesel,6.295702207,$/gallon
Reference/business as usual,business_as_usual,2035,north_east,catenary,0.078053117,$/kWh
Reference/business as usual,business_as_usual,2035,north_east,battery,0.078053117,$/kWh
Reference/business as usual,business_as_usual,2035,north_west,diesel,1.975539103,$/gallon
Reference/business as usual,business_as_usual,2035,north_west,hydrogen,2.091180293,$/kgH2
Reference/business as usual,business_as_usual,2035,north_west,biodiesel,3.109100712,$/gallon
Reference/business as usual,business_as_usual,2035,north_west,catenary,0.066268511,$/kWh
Reference/business as usual,business_as_usual,2035,north_west,battery,0.066268511,$/kWh
