,Dist(mi)	SpdLim(mph)	Grade(%)	Curve(Doc)	Catenary(Y/N)
2164,653.5225296629528	60.0	-0.52079976536	4.19e-06	0
2165,653.8332151629528	60.0	-0.34981938096	0.00322534	0
2166,654.1439006629528	60.0	0.179388115928	0.003359213	0
2167,654.3803397808038	60.0	0.00018811592800000002	0.003359213	0
2168,654.6910252808037	60.0	0.0	0.0	0
2169,655.0017107808037	60.0	-0.5991997619999999	4.25e-06	0
2170,655.3123962808037	60.0	0.26880023519999996	4.2e-06	0
2171,655.6230817808038	60.0	-0.52639970656	5.24e-06	0
2172,655.9337672808037	60.0	2.4080000000000004e-07	4.3e-06	0
2173,656.2444527808037	60.0	-0.17079982583999997	3.11e-06	0
2174,656.5551382808037	60.0	-0.57119973568	4.72e-06	0
2175,656.8658237808037	60.0	-0.1119997592	4.3e-06	0
2176,657.1765092808038	60.0	2.6432000000000003e-07	4.72e-06	0
2177,657.4871947808037	60.0	2.6432000000000003e-07	4.72e-06	0
2178,657.7978802808037	60.0	-0.16519979112	3.73e-06	0
2179,658.1085657808037	60.0	-0.5151997648000001	4.2e-06	0
2180,658.4192512808037	60.0	-0.15675301885600001	0.000838949	0
2181,658.7299367808038	60.0	-0.013920183368	0.001425297	0
2182,659.0406222808037	60.0	3.3067608000000004e-05	0.000590493	0
2183,659.3513077808037	60.0	-0.3387997944799999	3.67e-06	0
2184,659.6619932808037	60.0	-0.34428780427999994	0.002003495	0
2185,659.9726787808037	60.0	-0.170553436256	0.004402924	0
2186,660.2833642808038	60.0	0.00013401012799999998	0.002393038	0
2187,660.5940497808037	60.0	2.7216e-07	4.86e-06	0
2188,660.9047352808037	60.0	-0.512399818	3.25e-06	0
2189,661.2154207808037	60.0	-0.08679973344	4.76e-06	0
2190,661.5261062808037	60.0	-0.08399975976	4.29e-06	0
2191,661.8367917808038	60.0	-0.15679978608	3.82e-06	0
2192,662.1474772808037	60.0	-0.01679973064	4.81e-06	0
2193,662.4581627808037	60.0	2.4023999999999993e-07	4.29e-06	0
2194,662.7688482808037	60.0	-0.51758156744	0.00747201	0
2195,663.0795337808037	60.0	-0.33269568712799996	0.009005587	0
2196,663.3902192808038	60.0	0.00035978426399999996	0.006424719	0
2197,663.7009047808037	60.0	0.0005454397199999999	0.009739995	0
2198,664.0115902808037	60.0	9.953473600000001e-05	0.001777406	0
2199,664.3222757808037	60.0	2.7271999999999997e-07	4.87e-06	0
2200,664.6329612808038	60.0	-0.51519981464	3.31e-06	0
2201,664.9436467808038	60.0	-0.16799976479999998	4.2e-06	0
2202,665.2543322808037	60.0	-0.08679978552	3.83e-06	0
2203,665.5650177808037	60.0	-0.08399972727999998	4.87e-06	0
2204,665.8757032808037	60.0	-0.34719973287999994	4.77e-06	0
2205,666.1863887808038	60.0	-0.33039975639999997	4.35e-06	0
2206,666.4970742808038	60.0	0.08120024359999999	4.35e-06	0
2207,666.8077597808037	60.0	-0.08679982024	3.21e-06	0
2208,667.1184452808037	60.0	-0.17079973007999996	4.82e-06	0
2209,667.4291307808037	60.0	2.436e-07	4.35e-06	0
2210,667.7398162808038	60.0	-0.12039973008	4.82e-06	0
2211,668.0505017808038	60.0	-0.7335997591999999	4.3e-06	0
2212,668.3611872808037	60.0	1.8536000000000001e-07	3.31e-06	0
2213,668.6718727808037	60.0	0.1316002436	4.35e-06	0
2214,668.9825582808037	60.0	-0.13439975919999997	4.3e-06	0
2215,669.2932437808038	60.0	-0.13719973287999998	4.77e-06	0
2216,669.6039292808038	60.0	0.13731924639999998	0.0021294	0
2217,669.914611670904	60.0	-0.32961437714190733	0.21409004	0
2218,670.2252518120638	60.0	-0.06956867237470732	0.257921305	0
2219,670.5359373120638	60.0	0.0022281157920000004	0.039787782	0
2220,670.846622186281	60.0	-0.049801428139884474	0.010690596	0
2221,671.157307686281	60.0	-0.37494522900800004	0.004549482	0
2222,671.467993186281	60.0	7.112000000000001e-07	1.27e-05	0
2223,671.778678686281	60.0	-0.4283992552	1.33e-05	0
2224,672.089364186281	60.0	0.001511360144	0.026988574	0
2225,672.4000459505985	60.0	0.0028806358116048193	0.001439324	0
2226,672.7107314505985	60.0	-0.34296852525599997	0.025562049	0
2227,673.0214169505985	60.0	-0.08291961887999999	0.01929252	0
2228,673.3320887784481	60.0	0.030453619	0.543814625	0
2229,673.6424772650985	60.0	-0.3921512920218337	0.654618706	0
2230,673.9531627650985	60.0	0.007252012039999999	0.129500215	0
2231,674.2638482650984	60.0	-0.1427999328	1.2e-06	0
2232,674.5745337650984	60.0	-0.28279996191999995	6.8e-07	0
2233,674.8852192650984	60.0	1.8648e-08	3.33e-07	0
2234,675.1959047650985	60.0	-0.257599961864	6.81e-07	0
2235,675.5065902650985	60.0	-0.078399962704	6.66e-07	0
2236,675.8172757650984	60.0	-0.092399989472	1.88e-07	0
2237,676.1279612650984	60.0	-0.341599990256	1.74e-07	0
2238,676.4386467650984	60.0	-0.083952475096	0.000848659	0
2239,676.7493322650985	60.0	-0.173461763552	0.002468508	0
2240,677.0600177650985	60.0	-0.254709324688	0.001619202	0
2241,677.3707032650984	60.0	8.344e-09	1.49e-07	0
2242,677.6813887650984	60.0	1.9208e-08	3.43e-07	0
2243,677.9920742650984	60.0	-0.34719993336	1.19e-06	0
2244,678.3027597650985	60.0	-0.07839996320800001	6.57e-07	0
2245,678.6134452650984	60.0	3.5951999999999997e-08	6.42e-07	0
2246,678.9241307650984	60.0	-0.31919999159999995	1.5e-07	0
2247,679.2348162650984	60.0	-0.10919998000799998	3.57e-07	0
2248,679.5455017650984	60.0	0.000526126104	0.009395109	0
2249,679.8561866393156	60.0	0.000788027464	0.014071919	0
2250,680.1668721393156	60.0	-0.420107415056	0.098081874	0
2251,680.4774700314728	60.0	0.009342318832	0.166827122	0
2252,680.7881555314727	60.0	-0.24789111647999998	0.07337292	0
2253,681.0988410314727	60.0	-0.08959984376	2.79e-06	0
2254,681.4095265314727	60.0	-0.09799987736	2.19e-06	0
2255,681.7202120314728	60.0	-0.41439978551999995	3.83e-06	0
2256,682.0308975314728	60.0	1.5848e-07	2.83e-06	0
2257,682.3415830314727	60.0	9.799999999999999e-08	1.75e-06	0
2258,682.6522685314727	60.0	2.1224e-07	3.79e-06	0
2259,682.9629540314727	60.0	-0.33879981688	3.27e-06	0
2260,683.2736395314728	60.0	-0.08959981464	3.31e-06	0
2261,683.5843250314728	60.0	1.6127999999999997e-07	2.88e-06	0
2262,683.8950105314727	60.0	-0.41719981687999996	3.27e-06	0
2263,684.2056960314727	60.0	-0.008399789999999999	3.75e-06	0
2264,684.5163815314727	60.0	1.5848e-07	2.83e-06	0
2265,684.8270670314728	60.0	-0.42839984152	2.83e-06	0
2266,685.1377525314728	60.0	1.2264e-07	2.19e-06	0
2267,685.4484380314727	60.0	2.1672000000000002e-07	3.87e-06	0
2268,685.7591235314727	60.0	-0.4255997564	4.35e-06	0
2269,686.0698090314727	60.0	-0.08119987512	2.23e-06	0
2270,686.3804945314728	60.0	-0.34439980959999994	3.4e-06	0
2271,686.6911800314728	60.0	1.9024768000000004e-05	0.000339728	0
2272,687.0018655314727	60.0	-0.3413326391999999	0.0047743	0
2273,687.31255040569	60.0	-0.08525310656891215	0.027626219	0
2274,687.6232327957903	60.0	0.000161192472	0.002878437	0
2275,687.9339182957902	60.0	0.00146016556	0.026074385	0
2276,688.2446037957902	60.0	-0.08295436183999998	0.01867211	0
2277,688.5552868116733	60.0	-0.24889654141545137	0.005454484	0
2278,688.8659698275563	60.0	-0.09122544546334713	0.020987381	0
2279,689.1766553275563	60.0	0.0004351023039999999	0.007769684	0
2280,689.4873408275564	60.0	-0.82879984824	2.71e-06	0
2281,689.7980263275564	60.0	0.58725994628	0.036785255	0
2282,690.1087043752054	60.0	-0.17763125469431923	0.078091268	0
2283,690.4193880168712	60.0	0.0026361502719999996	0.047074112	0
2284,690.7300735168711	60.0	-0.59887681336	0.00577119	0
2285,691.0407590168711	60.0	0.0868001008	1.8e-06	0
2286,691.3514445168711	60.0	-0.17054946815199998	0.004473783	0
2287,691.6621275327542	60.0	-0.1234675657568092	0.345242429	0
2288,691.971925102543	60.0	0.030903369430914554	1.053278964	0
2289,692.2825658694234	60.0	0.041479971344000006	0.740713774	0
2290,692.5932513694233	60.0	0.001741704384	0.031101864	0
2291,692.9039368694234	60.0	1.3328e-08	2.38e-07	0
2292,693.2146223694234	60.0	-0.7027999835919999	2.93e-07	0
2293,693.5253078694234	60.0	0.182000001708	3.05e-08	0
2294,693.8359933694234	60.0	-0.33319998667199996	2.38e-07	0
2295,694.1466788694235	60.0	-0.078393404936	0.000117769	0
2296,694.4573643694234	60.0	-0.33939085695199994	0.139448983	0
2297,694.767827417549	60.0	-0.08549509564196764	0.024412464	0
2298,694.9396880776886	60.0	-0.1555478200552997	0.024412464	0
